id,date,home_team,away_team,home_score,away_score,tournament,neutral,city,country
3771,2023-06-30,Iran,Morocco,1,1,FIFA World Cup qualification,True,São Paulo,England
4495,2023-07-01,Bolivia,Nicaragua,3,2,International Friendly,False,Various,Various
1387,2023-07-02,Australia,China PR,1,1,FIFA World Cup,False,Various,Various
4060,2023-07-02,Greece,Australia,1,2,Africa Cup of Nations,True,São Paulo,United States
161,2023-07-03,Cuba,Oman,2,0,CONCACAF Gold Cup,False,Various,Various
2129,2023-07-03,Chile,Russia,2,2,Africa Cup of Nations,False,Various,Various
228,2023-07-04,South Korea,China PR,0,0,Africa Cup of Nations,False,Various,Various
485,2023-07-04,Iraq,Myanmar,1,2,UEFA European Championship,False,Various,Various
1097,2023-07-05,Guatemala,Kosovo,1,0,Friendly,False,Various,Various
2672,2023-07-05,Nigeria,Nepal,1,0,AFC Asian Cup,False,Various,Various
3730,2023-07-05,Burkina Faso,United Arab Emirates,4,2,Copa América,False,Various,Various
4313,2023-07-05,China PR,Netherlands,2,3,FIFA World Cup,False,Various,Various
1002,2023-07-06,Costa Rica,Guinea,1,1,AFC Asian Cup,False,Various,Various
3171,2023-07-06,Spain,Qatar,1,0,Friendly,False,Various,Various
833,2023-07-07,Tunisia,Republic of Ireland,2,1,CONCACAF Gold Cup,False,Various,Various
1193,2023-07-08,Ukraine,Burkina Faso,2,1,UEFA Nations League,False,Various,Various
478,2023-07-09,Pakistan,Ukraine,1,2,UEFA European Championship,False,Various,Various
841,2023-07-09,Netherlands,Afghanistan,4,2,AFC Asian Cup,False,Various,Various
1521,2023-07-09,Germany,Rwanda,1,1,CONCACAF Gold Cup,False,Various,Germany
2347,2023-07-09,Slovakia,Brazil,1,4,UEFA Nations League,False,Various,Various
4630,2023-07-09,Kazakhstan,Greece,3,2,FIFA World Cup,False,Various,Various
311,2023-07-10,Bahrain,South Korea,1,0,CONCACAF Gold Cup,False,Various,Various
3498,2023-07-10,Iceland,Zimbabwe,0,2,Friendly,False,Various,Various
4289,2023-07-10,Comoros,Senegal,0,0,CONCACAF Gold Cup,False,Various,Various
1361,2023-07-11,Ivory Coast,Bangladesh,1,0,UEFA Nations League,False,Various,Various
2968,2023-07-11,Brazil,Thailand,3,2,Copa América,False,Various,Brazil
4440,2023-07-11,Israel,Brazil,1,1,International Friendly,False,Various,Various
3965,2023-07-13,Guyana,India,0,2,FIFA World Cup,False,Various,Various
1857,2023-07-14,El Salvador,Malaysia,0,0,FIFA World Cup qualification,False,Various,Various
2807,2023-07-14,Russia,Brazil,0,1,UEFA European Championship,True,São Paulo,Brazil
4469,2023-07-14,Ghana,South Korea,1,0,International Friendly,False,Various,Various
1061,2023-07-15,Georgia,Jamaica,2,2,AFC Asian Cup,False,Various,Various
1533,2023-07-15,Iraq,Panama,0,2,Copa América,False,Various,Various
2307,2023-07-15,Philippines,Argentina,1,1,UEFA Nations League,False,Various,Various
205,2023-07-16,Guinea,Bangladesh,1,1,Friendly,False,Various,Various
560,2023-07-16,United States,Ukraine,0,0,UEFA European Championship,False,Various,United States
671,2023-07-16,Netherlands,Romania,2,1,Africa Cup of Nations,False,Various,Various
1427,2023-07-16,Iran,Uruguay,3,0,UEFA European Championship,False,Various,Various
3991,2023-07-16,Pakistan,Slovenia,0,2,Copa América,False,Various,Various
537,2023-07-17,Zambia,Armenia,2,1,International Friendly,False,Various,Various
3567,2023-07-17,Philippines,Myanmar,0,0,Copa América,False,Various,Various
4423,2023-07-18,Thailand,Netherlands,3,4,FIFA World Cup qualification,False,Various,Various
664,2023-07-20,Mongolia,Scotland,2,1,Copa América,False,Various,Various
1205,2023-07-20,Madagascar,Nicaragua,4,2,CONCACAF Gold Cup,False,Various,Various
4053,2023-07-20,Burkina Faso,Peru,0,2,FIFA World Cup qualification,False,Various,Various
2362,2023-07-21,Yemen,Iran,2,2,International Friendly,False,Various,Various
4220,2023-07-21,Trinidad and Tobago,Gabon,2,1,International Friendly,False,Various,Various
4269,2023-07-22,Bolivia,India,2,0,Copa América,False,Various,Various
4305,2023-07-23,Kazakhstan,Romania,2,1,Friendly,False,Various,Various
4715,2023-07-23,Netherlands,Mongolia,2,1,CONCACAF Gold Cup,False,Various,Various
4896,2023-07-23,Brazil,Albania,1,0,FIFA World Cup,False,Various,Brazil
1635,2023-07-24,Finland,Japan,2,1,Friendly,True,Doha,France
1401,2023-07-25,Uzbekistan,Norway,1,0,FIFA World Cup,False,Various,Various
1632,2023-07-26,Ecuador,Poland,1,0,UEFA Nations League,False,Various,Various
2208,2023-07-26,Slovenia,Oman,1,1,UEFA Nations League,False,Various,Various
3877,2023-07-26,Saudi Arabia,Belgium,0,0,FIFA World Cup qualification,True,New York,Brazil
4895,2023-07-26,Brazil,Serbia,4,3,AFC Asian Cup,False,Various,Brazil
1464,2023-07-27,Israel,Myanmar,2,1,UEFA European Championship,True,Paris,Germany
2861,2023-07-27,Jamaica,England,2,2,Africa Cup of Nations,True,London,United States
3195,2023-07-27,Cuba,Finland,1,0,FIFA World Cup,False,Various,Various
2349,2023-07-28,Sri Lanka,Tunisia,3,2,Africa Cup of Nations,False,Various,Various
278,2023-07-29,Northern Ireland,Rwanda,1,1,UEFA Nations League,False,Various,Various
3726,2023-07-29,Russia,Costa Rica,1,2,International Friendly,False,Various,Various
3788,2023-07-30,Rwanda,Azerbaijan,0,0,FIFA World Cup qualification,False,Various,Various
4068,2023-07-31,England,Kosovo,1,0,Copa América,True,New York,England
1706,2023-08-01,Bahrain,Uruguay,3,1,FIFA World Cup,False,Various,Various
3425,2023-08-01,El Salvador,Nepal,1,0,Copa América,False,Various,Various
4133,2023-08-01,Haiti,Libya,2,1,Africa Cup of Nations,False,Various,Various
433,2023-08-02,Cape Verde,Israel,1,1,CONCACAF Gold Cup,False,Various,Various
2907,2023-08-02,Croatia,Belgium,1,1,FIFA World Cup,True,São Paulo,Brazil
3963,2023-08-02,Guatemala,Qatar,1,1,Copa América,False,Various,Various
367,2023-08-03,Qatar,Lebanon,1,0,Friendly,False,Various,Qatar
2839,2023-08-03,Cuba,Malaysia,1,1,AFC Asian Cup,False,Various,Various
4390,2023-08-03,Argentina,Czech Republic,3,2,CONCACAF Gold Cup,True,London,Brazil
4522,2023-08-03,Thailand,Comoros,4,3,AFC Asian Cup,True,London,Qatar
3893,2023-08-04,Uzbekistan,Pakistan,4,3,AFC Asian Cup,True,São Paulo,Brazil
4547,2023-08-04,Singapore,Romania,2,3,UEFA Nations League,True,London,Qatar
276,2023-08-06,Israel,Northern Ireland,4,3,Friendly,False,Various,Various
622,2023-08-06,New Zealand,Venezuela,3,2,Copa América,False,Various,Various
3161,2023-08-06,Northern Ireland,Malaysia,1,0,Africa Cup of Nations,True,London,United States
3392,2023-08-06,Libya,Burkina Faso,2,1,FIFA World Cup qualification,False,Various,Various
494,2023-08-07,Serbia,England,3,0,UEFA Nations League,False,Various,Various
3747,2023-08-07,Germany,Wales,3,2,UEFA European Championship,True,Doha,Qatar
4686,2023-08-07,Rwanda,Czech Republic,2,2,AFC Asian Cup,True,Doha,England
1767,2023-08-08,South Africa,Slovakia,2,1,FIFA World Cup qualification,False,Various,Various
3005,2023-08-08,Senegal,Italy,0,0,FIFA World Cup qualification,False,Various,Various
4951,2023-08-08,Paraguay,Guinea,2,0,Copa América,False,Various,Various
2641,2023-08-09,Madagascar,Burkina Faso,1,1,FIFA World Cup qualification,False,Various,Various
4137,2023-08-09,Scotland,Denmark,3,2,FIFA World Cup,True,New York,Germany
387,2023-08-10,Jamaica,Iceland,1,0,UEFA European Championship,True,New York,Germany
1692,2023-08-10,Ghana,Japan,2,1,UEFA Nations League,True,Doha,Brazil
2602,2023-08-10,Algeria,Georgia,2,1,International Friendly,False,Various,Various
4646,2023-08-10,Australia,El Salvador,2,3,Friendly,False,Various,Various
476,2023-08-11,Comoros,Croatia,1,1,International Friendly,False,Various,Various
1251,2023-08-11,Angola,Myanmar,1,1,FIFA World Cup qualification,False,Various,Various
1690,2023-08-11,Azerbaijan,Palestine,1,1,UEFA European Championship,False,Various,Various
2832,2023-08-11,Russia,Hong Kong,2,0,UEFA Nations League,False,Various,Various
4438,2023-08-12,Denmark,Kazakhstan,3,1,CONCACAF Gold Cup,False,Various,Various
3311,2023-08-13,South Korea,Kuwait,1,1,Africa Cup of Nations,False,Various,Various
1237,2023-08-14,Brazil,Iran,1,0,UEFA European Championship,False,Various,Brazil
2687,2023-08-14,Algeria,Sri Lanka,2,2,UEFA Nations League,False,Various,Various
4780,2023-08-14,Slovenia,Scotland,0,0,UEFA European Championship,False,Various,Various
1548,2023-08-15,Afghanistan,Czech Republic,1,2,FIFA World Cup qualification,False,Various,Various
4691,2023-08-15,Kazakhstan,Iceland,4,2,UEFA European Championship,True,Berlin,Qatar
2954,2023-08-16,Jamaica,Denmark,2,1,FIFA World Cup qualification,True,Berlin,France
609,2023-08-17,El Salvador,Kenya,2,0,Friendly,False,Various,Various
3855,2023-08-17,England,Senegal,2,1,International Friendly,False,Various,England
877,2023-08-18,Yemen,Croatia,3,2,CONCACAF Gold Cup,False,Various,Various
4649,2023-08-19,Turkey,United States,3,2,FIFA World Cup qualification,False,Various,Various
3641,2023-08-20,Rwanda,Algeria,1,1,CONCACAF Gold Cup,False,Various,Various
4366,2023-08-20,Ukraine,Haiti,2,1,UEFA Nations League,True,London,England
306,2023-08-21,Finland,Israel,0,0,AFC Asian Cup,False,Various,Various
2017,2023-08-21,Jordan,Thailand,2,1,UEFA Nations League,False,Various,Various
2865,2023-08-21,Hungary,Guatemala,3,2,Friendly,False,Various,Various
3879,2023-08-22,Wales,Netherlands,4,1,CONCACAF Gold Cup,False,Various,Various
3455,2023-08-23,Bolivia,Turkey,2,0,UEFA Nations League,False,Various,Various
2615,2023-08-24,Iceland,Guyana,1,0,International Friendly,False,Various,Various
4008,2023-08-25,North Macedonia,Morocco,0,2,UEFA Nations League,False,Various,Various
4785,2023-08-25,Romania,Finland,1,1,Friendly,True,São Paulo,France
2429,2023-08-26,Tunisia,Canada,2,1,Copa América,True,London,Qatar
4046,2023-08-26,Panama,Jordan,1,1,AFC Asian Cup,False,Various,Various
3226,2023-08-27,Philippines,New Zealand,2,1,Friendly,False,Various,Various
4788,2023-08-27,Albania,Greece,2,3,FIFA World Cup,False,Various,Various
827,2023-08-28,Morocco,Denmark,2,1,Friendly,False,Various,Various
3335,2023-08-28,England,Spain,2,1,UEFA European Championship,False,Various,England
3725,2023-08-28,Ivory Coast,Mauritania,2,1,CONCACAF Gold Cup,False,Various,Various
773,2023-08-29,El Salvador,Jamaica,2,1,Friendly,False,Various,Various
782,2023-08-29,Wales,Paraguay,2,1,UEFA European Championship,False,Various,Various
1813,2023-08-30,Palestine,Guyana,3,2,International Friendly,False,Various,Various
2072,2023-08-30,Haiti,Paraguay,1,1,Copa América,False,Various,Various
3463,2023-08-30,Switzerland,Madagascar,2,1,Africa Cup of Nations,False,Various,Various
854,2023-08-31,Dominican Republic,Slovenia,1,0,Copa América,False,Various,Various
3546,2023-08-31,Suriname,Italy,1,1,International Friendly,False,Various,Various
1444,2023-09-01,Kuwait,Bosnia and Herzegovina,1,3,AFC Asian Cup,False,Various,Various
2200,2023-09-02,Albania,Chile,0,0,Copa América,False,Various,Various
2536,2023-09-02,Burkina Faso,Rwanda,2,1,AFC Asian Cup,True,New York,United States
2601,2023-09-02,Guyana,Iraq,1,1,UEFA Nations League,False,Various,Various
3318,2023-09-02,Australia,England,1,1,Copa América,False,Various,Various
4036,2023-09-02,Honduras,Guatemala,2,1,CONCACAF Gold Cup,False,Various,Various
4002,2023-09-03,Uzbekistan,Kenya,3,0,FIFA World Cup qualification,False,Various,Various
1552,2023-09-05,Egypt,Afghanistan,2,1,FIFA World Cup,False,Various,Various
2193,2023-09-05,Greece,Syria,2,2,UEFA Nations League,True,São Paulo,United States
974,2023-09-06,Rwanda,Bolivia,0,0,FIFA World Cup,False,Various,Various
3689,2023-09-06,Pakistan,Argentina,1,2,Africa Cup of Nations,False,Various,Various
4006,2023-09-06,Switzerland,New Zealand,0,0,Friendly,False,Various,Various
4619,2023-09-07,Bosnia and Herzegovina,Gabon,2,0,AFC Asian Cup,False,Various,Various
876,2023-09-08,Greece,Colombia,2,1,AFC Asian Cup,False,Various,Various
981,2023-09-08,Cameroon,Tunisia,3,2,FIFA World Cup,False,Various,Various
2935,2023-09-08,Pakistan,Nigeria,1,0,AFC Asian Cup,True,London,Germany
967,2023-09-10,Syria,Australia,2,0,CONCACAF Gold Cup,False,Various,Various
3300,2023-09-10,Poland,France,3,0,Friendly,False,Various,Various
4134,2023-09-10,Slovenia,Iceland,3,1,Copa América,True,New York,England
310,2023-09-11,Singapore,Ghana,3,2,International Friendly,True,London,Germany
160,2023-09-12,North Macedonia,Iceland,1,1,AFC Asian Cup,False,Various,Various
260,2023-09-12,Guatemala,Egypt,3,0,Africa Cup of Nations,False,Various,Various
4024,2023-09-12,Norway,Saudi Arabia,1,1,Copa América,True,London,France
4514,2023-09-13,Switzerland,Armenia,3,1,Africa Cup of Nations,True,Doha,France
4925,2023-09-13,Uruguay,Iraq,4,1,FIFA World Cup,False,Various,Various
1062,2023-09-14,Netherlands,Paraguay,3,2,AFC Asian Cup,False,Various,Various
2784,2023-09-14,Honduras,Poland,1,0,Africa Cup of Nations,False,Various,Various
669,2023-09-15,Brazil,Iran,2,1,CONCACAF Gold Cup,False,Various,Brazil
686,2023-09-15,South Africa,Ecuador,1,4,FIFA World Cup,True,Berlin,United States
4113,2023-09-15,Azerbaijan,Germany,0,0,International Friendly,True,Doha,Brazil
4329,2023-09-15,Norway,Thailand,4,2,CONCACAF Gold Cup,False,Various,Various
1622,2023-09-16,Angola,Lebanon,2,3,Africa Cup of Nations,False,Various,Various
2372,2023-09-16,Malaysia,Greece,3,2,FIFA World Cup,False,Various,Various
3124,2023-09-16,Suriname,Mali,3,1,FIFA World Cup qualification,True,Paris,Qatar
2272,2023-09-17,Iceland,Egypt,1,1,UEFA Nations League,False,Various,Various
4073,2023-09-17,Romania,Cameroon,1,1,Copa América,False,Various,Various
4468,2023-09-17,Afghanistan,Russia,0,2,FIFA World Cup qualification,True,Doha,United States
1817,2023-09-18,El Salvador,Bosnia and Herzegovina,2,1,FIFA World Cup qualification,False,Various,Various
3291,2023-09-18,Afghanistan,Comoros,1,1,FIFA World Cup,False,Various,Various
707,2023-09-19,Ukraine,Sweden,3,2,UEFA Nations League,False,Various,Various
4190,2023-09-19,Austria,Algeria,1,0,Friendly,False,Various,Various
300,2023-09-20,Malaysia,Jordan,3,2,FIFA World Cup qualification,False,Various,Various
511,2023-09-20,Paraguay,Georgia,1,1,Africa Cup of Nations,False,Various,Various
3680,2023-09-21,Uruguay,Cameroon,3,2,Friendly,False,Various,Various
1032,2023-09-22,Myanmar,Armenia,3,1,CONCACAF Gold Cup,True,London,United States
4009,2023-09-23,Uzbekistan,England,2,1,Africa Cup of Nations,False,Various,Various
4418,2023-09-23,Pakistan,Egypt,0,0,FIFA World Cup qualification,False,Various,Various
4946,2023-09-23,Sri Lanka,Mongolia,2,1,CONCACAF Gold Cup,False,Various,Various
1830,2023-09-24,Mexico,Belgium,1,1,CONCACAF Gold Cup,False,Various,Various
4610,2023-09-24,Ukraine,Comoros,2,2,UEFA Nations League,False,Various,Various
3773,2023-09-25,Bosnia and Herzegovina,Guyana,3,0,Africa Cup of Nations,False,Various,Various
4663,2023-09-25,Oman,Brazil,0,0,UEFA European Championship,False,Various,Various
1079,2023-09-26,Kazakhstan,Ghana,3,2,UEFA European Championship,False,Various,Various
1166,2023-09-27,Myanmar,China PR,3,2,AFC Asian Cup,False,Various,Various
2211,2023-09-27,France,Brazil,0,1,UEFA Nations League,False,Various,France
3236,2023-09-27,Guatemala,Kosovo,3,1,FIFA World Cup,False,Various,Various
3251,2023-09-28,Jamaica,Romania,1,1,UEFA European Championship,False,Various,Various
3322,2023-09-28,Finland,Germany,0,2,Friendly,False,Various,Various
896,2023-09-29,Philippines,Jordan,2,1,AFC Asian Cup,False,Various,Various
1940,2023-09-29,France,Armenia,3,0,UEFA Nations League,False,Various,France
3664,2023-09-29,Northern Ireland,Zambia,2,2,AFC Asian Cup,False,Various,Various
2209,2023-09-30,Uruguay,Portugal,3,2,FIFA World Cup,False,Various,Various
3480,2023-09-30,Brazil,North Macedonia,2,2,Friendly,False,Various,Brazil
4085,2023-09-30,Indonesia,Philippines,1,0,FIFA World Cup,False,Various,Various
4493,2023-09-30,Germany,South Korea,1,0,Africa Cup of Nations,False,Various,Germany
615,2023-10-01,Rwanda,Syria,3,1,FIFA World Cup qualification,False,Various,Various
748,2023-10-01,Scotland,Trinidad and Tobago,4,1,FIFA World Cup qualification,False,Various,Various
968,2023-10-01,Spain,Cape Verde,2,1,Africa Cup of Nations,False,Various,Various
3459,2023-10-01,Sweden,Armenia,3,2,Friendly,True,Doha,Qatar
920,2023-10-02,Bangladesh,Italy,1,1,Copa América,False,Various,Various
2893,2023-10-02,Myanmar,Guyana,4,3,UEFA Nations League,False,Various,Various
4747,2023-10-02,Costa Rica,Azerbaijan,2,1,FIFA World Cup,False,Various,Various
2891,2023-10-03,Zimbabwe,Afghanistan,3,1,CONCACAF Gold Cup,False,Various,Various
3961,2023-10-03,Mauritania,Cape Verde,2,0,International Friendly,False,Various,Various
372,2023-10-04,Armenia,France,3,2,UEFA Nations League,True,Doha,England
2905,2023-10-04,Greece,Nepal,0,0,Africa Cup of Nations,False,Various,Various
2330,2023-10-05,India,Lebanon,1,0,AFC Asian Cup,False,Various,Various
2668,2023-10-05,Egypt,Haiti,1,1,AFC Asian Cup,False,Various,Various
3784,2023-10-05,Cameroon,Angola,0,0,Copa América,False,Various,Various
437,2023-10-06,Ecuador,Georgia,1,0,UEFA Nations League,False,Various,Various
2273,2023-10-06,United Arab Emirates,Syria,0,1,Africa Cup of Nations,False,Various,Various
400,2023-10-07,Bangladesh,Italy,0,0,UEFA European Championship,False,Various,Various
4093,2023-10-07,Bangladesh,Croatia,1,1,International Friendly,False,Various,Various
4131,2023-10-07,Republic of Ireland,Italy,2,1,AFC Asian Cup,False,Various,Various
4223,2023-10-08,Denmark,Ukraine,3,0,CONCACAF Gold Cup,False,Various,Various
3206,2023-10-09,Haiti,Germany,0,0,International Friendly,False,Various,Various
3413,2023-10-09,Egypt,Hungary,3,2,UEFA European Championship,True,Paris,England
4448,2023-10-09,Panama,Saudi Arabia,1,0,CONCACAF Gold Cup,False,Various,Various
395,2023-10-10,Angola,North Macedonia,1,0,AFC Asian Cup,False,Various,Various
1355,2023-10-11,Serbia,Canada,1,4,International Friendly,True,New York,France
4742,2023-10-11,England,Algeria,1,0,FIFA World Cup,True,Doha,Brazil
2068,2023-10-12,Burkina Faso,Uruguay,0,2,Copa América,False,Various,Various
1611,2023-10-13,Greece,China PR,2,2,Friendly,False,Various,Various
3639,2023-10-13,India,Morocco,2,0,AFC Asian Cup,True,London,United States
4048,2023-10-13,Argentina,Pakistan,3,2,CONCACAF Gold Cup,False,Various,Various
1947,2023-10-14,Burkina Faso,Gabon,2,1,FIFA World Cup,False,Various,Various
4325,2023-10-14,Paraguay,Bahrain,2,0,CONCACAF Gold Cup,False,Various,Various
934,2023-10-15,Albania,Iceland,1,1,International Friendly,True,London,Qatar
1436,2023-10-15,Qatar,Saudi Arabia,2,0,UEFA European Championship,False,Various,Qatar
1910,2023-10-15,Senegal,Ivory Coast,3,2,FIFA World Cup,False,Various,Various
2027,2023-10-15,Denmark,Turkey,3,2,UEFA Nations League,False,Various,Various
3763,2023-10-15,Japan,Saudi Arabia,1,1,FIFA World Cup qualification,False,Various,Various
2990,2023-10-16,Poland,Angola,1,0,UEFA European Championship,False,Various,Various
3369,2023-10-16,Ecuador,Oman,3,2,Friendly,True,Doha,England
3861,2023-10-16,Ecuador,United States,3,1,AFC Asian Cup,False,Various,Various
4388,2023-10-16,Italy,Georgia,4,0,FIFA World Cup,False,Various,Various
182,2023-10-17,Scotland,El Salvador,2,1,Africa Cup of Nations,True,London,United States
463,2023-10-17,Albania,Iceland,2,1,AFC Asian Cup,False,Various,Various
2596,2023-10-17,Vietnam,Kazakhstan,3,2,CONCACAF Gold Cup,False,Various,Various
4402,2023-10-17,New Zealand,Germany,2,1,FIFA World Cup qualification,False,Various,Various
203,2023-10-18,Cameroon,England,2,3,CONCACAF Gold Cup,False,Various,Various
1086,2023-10-18,United States,Ukraine,2,1,AFC Asian Cup,False,Various,United States
1991,2023-10-18,Sri Lanka,El Salvador,4,3,FIFA World Cup,False,Various,Various
1827,2023-10-19,Armenia,Brazil,2,3,Africa Cup of Nations,False,Various,Various
2923,2023-10-19,North Macedonia,Tunisia,2,1,AFC Asian Cup,False,Various,Various
3865,2023-10-19,Congo DR,Spain,2,3,FIFA World Cup,True,New York,United States
2318,2023-10-21,Northern Ireland,Brazil,1,2,CONCACAF Gold Cup,False,Various,Various
4408,2023-10-22,Nepal,Ecuador,1,4,Copa América,False,Various,Various
2380,2023-10-23,Mali,Spain,1,0,Friendly,False,Various,Various
1747,2023-10-24,England,Ecuador,1,1,CONCACAF Gold Cup,False,Various,England
1932,2023-10-24,Philippines,Netherlands,2,0,UEFA Nations League,False,Various,Various
2844,2023-10-24,Pakistan,Madagascar,1,1,Friendly,False,Various,Various
3935,2023-10-24,Lebanon,South Korea,1,1,International Friendly,False,Various,Various
4523,2023-10-24,Hungary,Trinidad and Tobago,3,2,FIFA World Cup,False,Various,Various
676,2023-10-25,Palestine,Mexico,1,3,Africa Cup of Nations,True,London,United States
906,2023-10-25,Iceland,Austria,2,3,Friendly,False,Various,Various
4724,2023-10-25,Italy,Turkey,4,2,FIFA World Cup,False,Various,Various
4127,2023-10-26,Netherlands,Bahrain,2,1,FIFA World Cup,False,Various,Various
393,2023-10-27,India,Mauritania,2,2,Africa Cup of Nations,True,London,Qatar
2957,2023-10-27,Netherlands,Saudi Arabia,2,1,AFC Asian Cup,False,Various,Various
469,2023-10-28,Zambia,Costa Rica,1,0,CONCACAF Gold Cup,False,Various,Various
1330,2023-10-28,North Macedonia,Libya,1,1,AFC Asian Cup,False,Various,Various
3383,2023-10-28,Palestine,Dominican Republic,0,2,Copa América,True,Paris,England
3411,2023-10-28,Jamaica,Switzerland,4,0,Copa América,False,Various,Various
1886,2023-10-29,Armenia,Finland,1,0,UEFA Nations League,False,Various,Various
4681,2023-10-29,Hong Kong,Kazakhstan,2,3,AFC Asian Cup,False,Various,Various
1187,2023-10-30,Dominican Republic,Zambia,1,0,International Friendly,False,Various,Various
1570,2023-10-30,India,Mexico,0,1,UEFA Nations League,True,São Paulo,Brazil
1762,2023-10-30,Bosnia and Herzegovina,Sweden,2,0,UEFA Nations League,False,Various,Various
1917,2023-10-30,Bangladesh,Ghana,3,0,Copa América,False,Various,Various
4848,2023-10-30,Austria,Israel,1,0,Friendly,False,Various,Various
634,2023-10-31,Bahrain,Nigeria,0,2,AFC Asian Cup,False,Various,Various
1351,2023-10-31,China PR,Cape Verde,2,1,Copa América,False,Various,Various
2998,2023-10-31,Spain,Kazakhstan,1,0,Africa Cup of Nations,False,Various,Various
3189,2023-10-31,Gabon,Greece,2,2,UEFA European Championship,False,Various,Various
554,2023-11-01,Bosnia and Herzegovina,Suriname,2,1,Africa Cup of Nations,False,Various,Various
3191,2023-11-01,Mexico,Lebanon,3,0,International Friendly,False,Various,Various
3514,2023-11-01,Croatia,France,0,2,Africa Cup of Nations,False,Various,Various
690,2023-11-02,Hong Kong,Iceland,0,0,FIFA World Cup qualification,False,Various,Various
801,2023-11-02,Israel,Libya,2,1,FIFA World Cup qualification,False,Various,Various
4339,2023-11-02,Poland,Myanmar,4,1,CONCACAF Gold Cup,False,Various,Various
3646,2023-11-04,Burkina Faso,Syria,2,1,CONCACAF Gold Cup,False,Various,Various
3728,2023-11-04,Myanmar,Spain,1,1,AFC Asian Cup,True,Paris,France
477,2023-11-05,Libya,Ivory Coast,0,2,AFC Asian Cup,False,Various,Various
1836,2023-11-05,Congo DR,Burkina Faso,1,1,FIFA World Cup,True,Doha,England
2425,2023-11-05,Bosnia and Herzegovina,Ivory Coast,2,3,Africa Cup of Nations,False,Various,Various
321,2023-11-06,Dominican Republic,Venezuela,2,1,CONCACAF Gold Cup,True,Paris,France
2465,2023-11-06,South Korea,Germany,1,3,UEFA European Championship,False,Various,Various
1604,2023-11-07,Ghana,Norway,1,0,AFC Asian Cup,False,Various,Various
3670,2023-11-07,Argentina,Hungary,3,2,UEFA Nations League,False,Various,Various
4248,2023-11-07,Ghana,Guinea,2,0,Africa Cup of Nations,False,Various,Various
820,2023-11-08,Greece,Russia,1,1,FIFA World Cup,False,Various,Various
2265,2023-11-08,Rwanda,Republic of Ireland,0,2,Copa América,True,London,England
4304,2023-11-08,Mexico,Bosnia and Herzegovina,2,1,UEFA Nations League,False,Various,Various
97,2023-11-09,Saudi Arabia,Finland,3,0,CONCACAF Gold Cup,False,Various,Various
1657,2023-11-09,Spain,Turkey,3,3,Africa Cup of Nations,True,London,Qatar
1344,2023-11-10,Rwanda,Russia,1,2,Copa América,False,Various,Various
3344,2023-11-10,Malaysia,Northern Ireland,3,2,Africa Cup of Nations,False,Various,Various
2534,2023-11-11,Senegal,Yemen,0,0,UEFA Nations League,True,New York,England
4699,2023-11-11,China PR,Suriname,1,2,Friendly,False,Various,Various
268,2023-11-12,Kosovo,England,0,2,FIFA World Cup qualification,False,Various,Various
3004,2023-11-12,Uzbekistan,Jamaica,3,2,AFC Asian Cup,True,London,United States
4246,2023-11-12,Kosovo,Belgium,1,0,CONCACAF Gold Cup,False,Various,Various
4272,2023-11-12,Burkina Faso,South Korea,2,1,AFC Asian Cup,False,Various,Various
202,2023-11-13,France,Guinea,2,0,International Friendly,False,Various,France
1983,2023-11-13,Algeria,Sweden,2,1,Friendly,False,Various,Various
3852,2023-11-13,Angola,Jordan,0,1,Friendly,False,Various,Various
714,2023-11-14,Denmark,Kosovo,3,2,FIFA World Cup,False,Various,Various
1832,2023-11-14,South Africa,Jordan,3,2,UEFA Nations League,False,Various,Various
3387,2023-11-14,Qatar,Albania,4,1,UEFA Nations League,True,Doha,United States
919,2023-11-15,Mali,Guatemala,2,2,AFC Asian Cup,False,Various,Various
2876,2023-11-15,Jordan,Dominican Republic,1,1,Friendly,False,Various,Various
3834,2023-11-15,Madagascar,New Zealand,2,2,FIFA World Cup,True,São Paulo,United States
4689,2023-11-15,Poland,Scotland,0,0,Friendly,False,Various,Various
4728,2023-11-15,Australia,England,2,1,Africa Cup of Nations,True,Doha,France
3323,2023-11-17,Mongolia,Austria,3,2,Africa Cup of Nations,False,Various,Various
1440,2023-11-18,Chile,Congo DR,1,0,Copa América,False,Various,Various
2746,2023-11-19,Paraguay,Argentina,0,0,FIFA World Cup qualification,False,Various,Various
4773,2023-11-19,Mauritania,Russia,1,4,UEFA European Championship,True,London,France
1324,2023-11-20,Slovakia,Croatia,1,3,UEFA Nations League,True,London,Qatar
4000,2023-11-20,Oman,Lebanon,2,1,Friendly,False,Various,Various
4320,2023-11-20,Tunisia,Suriname,1,0,International Friendly,False,Various,Various
362,2023-11-21,France,Greece,3,1,Copa América,False,Various,France
1430,2023-11-21,Poland,Azerbaijan,2,0,Africa Cup of Nations,False,Various,Various
3910,2023-11-21,Bolivia,Scotland,2,3,UEFA Nations League,False,Various,Various
3958,2023-11-21,China PR,South Korea,2,1,International Friendly,False,Various,Various
4411,2023-11-21,Algeria,Libya,1,0,Friendly,False,Various,Various
4576,2023-11-22,Argentina,Pakistan,3,2,Copa América,False,Various,Various
1139,2023-11-23,Pakistan,Libya,1,2,AFC Asian Cup,True,London,Brazil
745,2023-11-25,Burkina Faso,Rwanda,2,0,Friendly,False,Various,Various
